Timestamp,Soil_Moisture_Pct,Temperature_Cel,Humidity_Pct,Light_Intensity_Lux,NPK_Levels,Scenario
2026-06-03 16:00:00,21.2,24.1,55.33,79.26,50.36,Under-watered
2026-06-03 17:00:00,20.6,22.49,53.52,76.72,48.74,Under-watered
2026-06-03 18:00:00,16.91,24.84,48.68,84.37,50.33,Under-watered
2026-06-03 19:00:00,20.14,25.05,51.73,80.39,49.47,Under-watered
2026-06-03 20:00:00,16.78,25.24,56.56,80.91,50.49,Under-watered
2026-06-03 21:00:00,20.24,27.04,57.33,75.83,50.87,Under-watered
2026-06-03 22:00:00,18.56,24.65,54.94,71.41,51.81,Under-watered
2026-06-03 23:00:00,27.62,24.82,59.63,81.18,49.96,Under-watered
2026-06-04 00:00:00,19.88,23.35,56.59,84.52,52.46,Under-watered
2026-06-04 01:00:00,15.79,26.23,52.01,78.87,51.36,Under-watered
2026-06-04 02:00:00,19.6,25.28,53.88,87.18,48.94,Under-watered
2026-06-04 03:00:00,21.56,24.37,49.39,76.48,53.31,Under-watered
2026-06-04 04:00:00,25.02,22.14,54.57,74.73,50.49,Under-watered
2026-06-04 05:00:00,18.23,27.17,59.45,79.66,48.75,Under-watered
2026-06-04 06:00:00,15.25,23.16,57.74,79.59,52.48,Under-watered
2026-06-04 07:00:00,22.45,24.11,60.61,83.85,53.12,Under-watered
2026-06-04 08:00:00,15.86,25.54,53.79,76.13,49.95,Under-watered
2026-06-04 09:00:00,18.69,23.21,60.38,86.84,49.24,Under-watered
2026-06-04 10:00:00,19.23,22.76,54.23,89.83,49.74,Under-watered
2026-06-04 11:00:00,19.79,21.81,60.89,79.8,51.07,Under-watered
2026-06-04 12:00:00,22.07,26.08,54.91,86.25,51.92,Under-watered
2026-06-04 13:00:00,17.95,24.18,57.83,74.72,50.86,Under-watered
2026-06-04 14:00:00,19.18,29.39,60.9,85.38,50.15,Under-watered
2026-06-04 15:00:00,19.96,23.51,54.23,85.24,52.25,Under-watered
2026-06-04 16:00:00,20.45,23.62,55.87,84.32,49.53,Under-watered
2026-06-04 17:00:00,20.29,24.15,60.16,79.92,51.55,Under-watered
2026-06-04 18:00:00,21.31,25.36,54.47,65.23,49.57,Under-watered
2026-06-04 19:00:00,22.53,24.29,49.72,76.79,50.65,Under-watered
2026-06-04 20:00:00,21.18,25.92,63.57,76.87,49.83,Under-watered
2026-06-04 21:00:00,21.36,23.53,53.12,75.11,49.92,Under-watered
2026-06-04 22:00:00,15.25,22.93,55.64,80.61,49.43,Under-watered
2026-06-04 23:00:00,20.15,22.3,59.62,77.91,52.02,Under-watered
2026-06-05 00:00:00,21.44,21.66,52.57,75.88,48.9,Under-watered
2026-06-05 01:00:00,22.19,24.22,50.97,74.71,48.89,Under-watered
2026-06-05 02:00:00,17.92,24.55,56.01,76.42,53.18,Under-watered
2026-06-05 03:00:00,18.02,24.05,47.83,85.61,51.47,Under-watered
2026-06-05 04:00:00,18.28,26.87,53.85,76.69,46.42,Under-watered
2026-06-05 05:00:00,21.61,26.84,55.98,77.43,49.15,Under-watered
2026-06-05 06:00:00,23.1,24.5,53.92,77.72,47.28,Under-watered
2026-06-05 07:00:00,18.78,22.31,48.83,81.69,48.57,Under-watered
2026-06-05 08:00:00,22.72,24.15,61.38,82.28,45.29,Under-watered
2026-06-05 09:00:00,20.37,24.1,55.41,64.78,49.79,Under-watered
2026-06-05 10:00:00,19.63,24.01,60.72,85.11,48.29,Under-watered
2026-06-05 11:00:00,19.37,23.95,53.96,87.18,50.09,Under-watered
2026-06-05 12:00:00,22.24,24.02,51.48,74.75,47.56,Under-watered
2026-06-05 13:00:00,20.98,24.42,56.08,75.14,50.12,Under-watered
2026-06-05 14:00:00,26.83,24.05,54.14,77.75,49.38,Under-watered
2026-06-05 15:00:00,17.44,25.31,50.29,76.22,52.25,Under-watered
2026-06-05 16:00:00,21.55,25.54,60.88,81.12,52.12,Under-watered
2026-06-05 17:00:00,18.41,23.63,52.51,70.27,51.18,Under-watered
2026-06-05 18:00:00,17.39,26.91,47.64,74.41,49.51,Under-watered
2026-06-05 19:00:00,19.97,23.53,60.31,87.7,52.98,Under-watered
2026-06-05 20:00:00,20.41,22.57,52.98,75.36,47.67,Under-watered
2026-06-05 21:00:00,28.75,25.57,52.57,86.22,47.89,Under-watered
2026-06-05 22:00:00,19.45,23.77,47.94,81.78,49.87,Under-watered
2026-06-05 23:00:00,16.61,25.48,61.96,70.95,53.38,Under-watered
2026-06-06 00:00:00,20.82,21.39,49.84,83.18,49.7,Under-watered
2026-06-06 01:00:00,13.78,27.09,55.23,79.41,49.73,Under-watered
2026-06-06 02:00:00,19.72,26.01,58.65,77.72,47.84,Under-watered
2026-06-06 03:00:00,20.05,22.75,56.69,81.22,51.42,Under-watered
2026-06-06 04:00:00,22.38,22.78,54.76,82.37,51.43,Under-watered
2026-06-06 05:00:00,22.92,27.51,48.19,83.54,51.18,Under-watered
2026-06-06 06:00:00,18.49,23.89,51.76,85.89,49.06,Under-watered
2026-06-06 07:00:00,19.55,23.75,55.75,82.04,48.94,Under-watered
2026-06-06 08:00:00,17.7,21.6,51.85,73.12,48.06,Under-watered
2026-06-06 09:00:00,16.62,24.47,55.81,77.63,50.13,Under-watered
2026-06-06 10:00:00,20.93,24.66,57.73,94.72,48.38,Under-watered
2026-06-06 11:00:00,16.18,26.07,58.85,83.62,48.23,Under-watered
2026-06-06 12:00:00,18.76,22.9,50.1,91.85,49.36,Under-watered
2026-06-06 13:00:00,17.01,22.72,63.79,86.98,49.27,Under-watered
2026-06-06 14:00:00,21.65,25.68,58.07,81.21,49.19,Under-watered
2026-06-06 15:00:00,25.4,26.51,54.99,81.51,50.7,Under-watered
2026-06-06 16:00:00,16.1,22.64,59.36,79.82,50.12,Under-watered
2026-06-06 17:00:00,14.44,26.62,64.46,71.31,49.57,Under-watered
2026-06-06 18:00:00,19.63,25.06,49.25,80.09,50.27,Under-watered
2026-06-06 19:00:00,20.05,26.64,54.1,86.05,48.51,Under-watered
2026-06-06 20:00:00,20.66,24.89,45.49,77.0,50.16,Under-watered
2026-06-06 21:00:00,18.66,21.22,55.77,82.06,50.23,Under-watered
2026-06-06 22:00:00,19.4,24.77,56.46,84.26,47.75,Under-watered
2026-06-06 23:00:00,21.1,26.59,54.84,75.45,51.49,Under-watered
2026-06-07 00:00:00,23.12,23.66,52.38,77.74,48.68,Under-watered
2026-06-07 01:00:00,14.13,24.42,46.8,74.91,50.14,Under-watered
2026-06-07 02:00:00,18.89,24.74,56.49,75.89,51.75,Under-watered
2026-06-07 03:00:00,20.64,20.65,60.82,73.56,51.39,Under-watered
2026-06-07 04:00:00,17.25,27.51,52.64,75.5,50.05,Under-watered
2026-06-07 05:00:00,25.19,23.65,56.76,87.1,49.46,Under-watered
2026-06-07 06:00:00,18.09,25.76,48.73,75.42,51.42,Under-watered
2026-06-07 07:00:00,19.88,24.87,56.83,80.63,51.01,Under-watered
2026-06-07 08:00:00,21.67,26.89,53.43,77.49,49.07,Under-watered
2026-06-07 09:00:00,18.23,25.61,51.95,85.89,48.81,Under-watered
2026-06-07 10:00:00,14.46,24.65,51.96,86.56,46.89,Under-watered
2026-06-07 11:00:00,18.71,23.66,53.43,84.32,50.23,Under-watered
2026-06-07 12:00:00,23.09,26.2,56.53,81.53,49.88,Under-watered
2026-06-07 13:00:00,18.99,22.19,49.75,78.84,51.7,Under-watered
2026-06-07 14:00:00,17.46,25.97,53.41,74.04,50.54,Under-watered
2026-06-07 15:00:00,22.78,23.35,54.83,89.72,52.0,Under-watered
2026-06-07 16:00:00,19.01,26.88,50.6,76.2,48.95,Under-watered
2026-06-07 17:00:00,18.47,25.24,62.19,83.32,51.71,Under-watered
2026-06-07 18:00:00,20.45,25.97,51.59,85.3,49.21,Under-watered
2026-06-07 19:00:00,22.31,25.12,52.32,77.22,51.17,Under-watered
2026-06-07 20:00:00,27.15,22.37,51.09,85.19,47.81,Under-watered
2026-06-07 21:00:00,22.48,23.71,62.19,83.82,50.35,Under-watered
2026-06-07 22:00:00,23.48,26.01,57.21,88.64,47.02,Under-watered
2026-06-07 23:00:00,18.48,25.25,51.25,77.65,49.6,Under-watered
2026-06-08 00:00:00,16.92,26.77,59.42,73.57,50.66,Under-watered
2026-06-08 01:00:00,20.19,25.6,55.8,77.47,49.22,Under-watered
2026-06-08 02:00:00,20.32,23.55,56.03,81.04,48.42,Under-watered
2026-06-08 03:00:00,16.76,23.81,53.62,80.29,51.27,Under-watered
2026-06-08 04:00:00,19.47,25.15,52.0,78.03,49.84,Under-watered
2026-06-08 05:00:00,21.2,21.53,56.35,70.45,49.27,Under-watered
2026-06-08 06:00:00,21.08,27.51,52.82,82.35,50.06,Under-watered
2026-06-08 07:00:00,21.51,25.66,62.27,89.86,53.96,Under-watered
2026-06-08 08:00:00,20.87,26.84,49.92,82.32,51.73,Under-watered
2026-06-08 09:00:00,18.48,22.63,61.14,83.05,51.74,Under-watered
2026-06-08 10:00:00,18.46,26.87,54.55,82.86,50.65,Under-watered
2026-06-08 11:00:00,16.4,28.35,56.2,81.99,50.25,Under-watered
2026-06-08 12:00:00,25.35,23.02,58.33,84.66,46.41,Under-watered
2026-06-08 13:00:00,20.04,26.16,52.48,81.98,48.98,Under-watered
2026-06-08 14:00:00,19.33,25.0,58.46,78.44,49.28,Under-watered
2026-06-08 15:00:00,17.21,22.68,44.17,76.02,47.19,Under-watered
2026-06-08 16:00:00,28.81,25.74,52.12,78.76,48.26,Under-watered
2026-06-08 17:00:00,16.78,26.25,51.3,81.57,47.03,Under-watered
2026-06-08 18:00:00,18.71,24.1,49.99,78.42,49.94,Under-watered
2026-06-08 19:00:00,21.25,26.75,54.14,81.57,51.23,Under-watered
2026-06-08 20:00:00,21.8,22.5,56.54,82.2,51.66,Under-watered
2026-06-08 21:00:00,22.87,22.76,57.81,84.17,50.62,Under-watered
2026-06-08 22:00:00,25.42,25.2,55.96,86.41,48.55,Under-watered
2026-06-08 23:00:00,21.52,25.04,52.34,80.39,47.1,Under-watered
2026-06-09 00:00:00,16.83,23.93,56.48,73.46,47.36,Under-watered
2026-06-09 01:00:00,19.23,26.21,55.5,78.27,48.1,Under-watered
2026-06-09 02:00:00,20.92,25.8,58.74,80.22,48.67,Under-watered
2026-06-09 03:00:00,26.2,26.29,58.11,70.82,49.76,Under-watered
2026-06-09 04:00:00,15.81,24.82,55.12,86.94,48.48,Under-watered
2026-06-09 05:00:00,23.61,25.9,51.41,80.71,50.51,Under-watered
2026-06-09 06:00:00,20.54,24.33,52.39,81.91,49.65,Under-watered
2026-06-09 07:00:00,22.51,28.08,52.8,86.83,50.02,Under-watered
2026-06-09 08:00:00,19.69,23.78,53.74,76.85,51.71,Under-watered
2026-06-09 09:00:00,17.47,28.16,56.07,82.87,48.23,Under-watered
2026-06-09 10:00:00,22.25,25.05,57.86,79.45,50.63,Under-watered
2026-06-09 11:00:00,21.96,22.94,54.8,79.08,49.98,Under-watered
2026-06-09 12:00:00,22.92,27.05,55.06,76.14,49.5,Under-watered
2026-06-09 13:00:00,19.96,25.19,55.57,88.33,51.33,Under-watered
2026-06-09 14:00:00,18.2,26.28,52.94,78.12,51.32,Under-watered
2026-06-09 15:00:00,15.32,26.84,51.3,83.5,48.58,Under-watered
2026-06-09 16:00:00,22.46,25.51,47.98,70.62,49.73,Under-watered
2026-06-09 17:00:00,21.27,24.11,52.22,85.9,50.42,Under-watered
2026-06-09 18:00:00,17.1,26.46,56.89,85.26,49.59,Under-watered
2026-06-09 19:00:00,18.38,25.0,52.19,80.49,50.88,Under-watered
2026-06-09 20:00:00,18.6,26.03,54.05,78.87,50.42,Under-watered
2026-06-09 21:00:00,15.55,21.77,56.87,82.0,52.75,Under-watered
2026-06-09 22:00:00,17.55,25.67,57.08,91.44,47.7,Under-watered
2026-06-09 23:00:00,16.6,24.04,50.68,71.18,49.82,Under-watered
2026-06-10 00:00:00,18.76,27.48,58.99,83.91,48.64,Under-watered
2026-06-10 01:00:00,17.78,25.93,59.51,75.44,50.91,Under-watered
2026-06-10 02:00:00,15.12,25.36,50.48,79.9,47.57,Under-watered
2026-06-10 03:00:00,26.07,25.73,51.7,78.76,50.52,Under-watered
2026-06-10 04:00:00,23.76,23.5,59.76,77.86,49.05,Under-watered
2026-06-10 05:00:00,17.66,27.43,54.41,79.95,48.9,Under-watered
2026-06-10 06:00:00,20.82,27.99,46.12,74.33,47.83,Under-watered
2026-06-10 07:00:00,21.25,25.59,49.4,85.15,49.3,Under-watered
2026-06-10 08:00:00,23.57,27.39,54.0,71.03,51.63,Under-watered
2026-06-10 09:00:00,17.54,24.15,50.35,82.7,49.96,Under-watered
2026-06-10 10:00:00,23.28,23.8,53.35,78.37,50.94,Under-watered
2026-06-10 11:00:00,18.36,25.06,55.13,74.15,52.5,Under-watered
2026-06-10 12:00:00,15.99,25.65,60.85,81.01,50.4,Under-watered
2026-06-10 13:00:00,22.17,24.41,53.84,72.22,49.16,Under-watered
2026-06-10 14:00:00,23.87,25.81,59.29,80.2,50.7,Under-watered
2026-06-10 15:00:00,27.76,25.46,60.72,72.89,49.18,Under-watered
2026-06-10 16:00:00,16.4,23.5,60.74,82.31,49.24,Under-watered
2026-06-10 17:00:00,22.1,25.78,56.14,75.38,47.72,Under-watered
2026-06-10 18:00:00,18.77,26.3,47.15,77.75,51.39,Under-watered
2026-06-10 19:00:00,22.35,25.26,56.84,81.47,49.42,Under-watered
2026-06-10 20:00:00,15.59,26.73,59.19,76.14,50.27,Under-watered
2026-06-10 21:00:00,16.21,23.17,54.68,79.71,48.45,Under-watered
2026-06-10 22:00:00,17.67,25.7,61.98,72.43,50.65,Under-watered
2026-06-10 23:00:00,20.24,23.24,58.44,83.15,48.86,Under-watered
2026-06-11 00:00:00,18.08,23.33,57.27,88.82,49.79,Under-watered
2026-06-11 01:00:00,21.98,24.05,59.35,93.96,51.32,Under-watered
2026-06-11 02:00:00,23.08,23.59,56.33,80.46,51.19,Under-watered
2026-06-11 03:00:00,21.8,24.18,45.03,83.94,49.97,Under-watered
2026-06-11 04:00:00,24.86,24.68,53.0,71.1,47.35,Under-watered
2026-06-11 05:00:00,21.25,26.26,59.79,87.51,54.49,Under-watered
2026-06-11 06:00:00,16.35,24.52,51.77,83.88,52.62,Under-watered
2026-06-11 07:00:00,24.09,22.62,54.11,77.58,51.08,Under-watered
2026-06-11 08:00:00,18.18,26.71,50.82,86.19,48.87,Under-watered
2026-06-11 09:00:00,22.73,23.74,62.14,78.73,49.83,Under-watered
2026-06-11 10:00:00,24.72,24.91,61.73,77.71,49.18,Under-watered
2026-06-11 11:00:00,21.37,25.67,51.46,82.38,51.9,Under-watered
2026-06-11 12:00:00,15.51,25.3,55.59,74.68,50.39,Under-watered
2026-06-11 13:00:00,17.25,26.64,52.28,85.11,48.82,Under-watered
2026-06-11 14:00:00,23.97,25.72,57.46,74.72,49.29,Under-watered
2026-06-11 15:00:00,19.49,23.71,57.04,74.75,51.68,Under-watered
2026-06-11 16:00:00,20.24,28.27,58.25,75.45,52.4,Under-watered
2026-06-11 17:00:00,22.28,25.29,56.33,83.8,52.29,Under-watered
2026-06-11 18:00:00,22.09,24.78,66.74,76.92,51.14,Under-watered
2026-06-11 19:00:00,20.84,26.45,50.89,73.26,49.62,Under-watered
2026-06-11 20:00:00,19.37,25.37,48.16,76.97,45.14,Under-watered
2026-06-11 21:00:00,19.06,25.6,53.43,79.84,50.45,Under-watered
2026-06-11 22:00:00,22.57,28.74,48.73,74.1,50.0,Under-watered
2026-06-11 23:00:00,21.66,24.59,49.03,74.24,50.21,Under-watered
2026-06-12 00:00:00,19.23,24.52,50.99,90.56,50.08,Under-watered
2026-06-12 01:00:00,23.25,25.17,51.31,75.7,48.01,Under-watered
2026-06-12 02:00:00,19.61,26.61,51.18,78.38,50.84,Under-watered
2026-06-12 03:00:00,17.45,22.74,57.07,78.16,50.95,Under-watered
2026-06-12 04:00:00,17.72,22.05,52.98,77.89,51.02,Under-watered
2026-06-12 05:00:00,17.06,24.12,54.28,83.11,51.42,Under-watered
2026-06-12 06:00:00,19.18,22.55,58.58,84.74,50.91,Under-watered
2026-06-12 07:00:00,23.7,24.36,51.93,78.47,49.38,Under-watered
2026-06-12 08:00:00,17.58,25.75,53.94,73.82,49.89,Under-watered
2026-06-12 09:00:00,20.57,23.66,56.46,86.37,50.14,Under-watered
2026-06-12 10:00:00,18.03,22.86,47.23,79.52,50.16,Under-watered
2026-06-12 11:00:00,19.22,25.1,45.46,88.65,51.5,Under-watered
2026-06-12 12:00:00,15.47,26.29,56.38,68.77,50.97,Under-watered
2026-06-12 13:00:00,19.34,22.46,56.97,80.98,53.12,Under-watered
2026-06-12 14:00:00,19.42,26.23,63.26,89.59,53.31,Under-watered
2026-06-12 15:00:00,21.62,26.23,55.63,78.23,50.12,Under-watered
2026-06-12 16:00:00,20.67,26.43,58.28,78.87,44.25,Under-watered
2026-06-12 17:00:00,16.4,26.83,54.22,81.48,51.86,Under-watered
2026-06-12 18:00:00,23.25,28.3,56.19,77.21,49.19,Under-watered
2026-06-12 19:00:00,20.63,24.47,61.67,78.44,48.8,Under-watered
2026-06-12 20:00:00,20.6,25.16,46.5,78.31,49.4,Under-watered
2026-06-12 21:00:00,19.97,24.38,56.65,76.86,49.33,Under-watered
2026-06-12 22:00:00,18.45,25.0,63.54,86.14,50.92,Under-watered
2026-06-12 23:00:00,20.65,27.3,56.13,82.31,47.66,Under-watered
2026-06-13 00:00:00,21.43,22.98,61.6,81.25,48.38,Under-watered
2026-06-13 01:00:00,14.76,23.71,52.48,84.04,50.51,Under-watered
2026-06-13 02:00:00,18.38,27.07,54.87,78.68,50.93,Under-watered
2026-06-13 03:00:00,19.24,26.53,55.13,76.13,50.96,Under-watered
2026-06-13 04:00:00,20.77,24.46,46.13,76.99,48.82,Under-watered
2026-06-13 05:00:00,23.58,26.28,50.33,80.01,48.53,Under-watered
2026-06-13 06:00:00,17.68,25.51,50.61,74.7,49.24,Under-watered
2026-06-13 07:00:00,18.51,27.25,58.29,77.5,50.36,Under-watered
2026-06-13 08:00:00,18.46,25.11,58.49,77.42,52.23,Under-watered
2026-06-13 09:00:00,17.6,26.54,56.3,90.62,46.93,Under-watered
2026-06-13 10:00:00,18.96,28.96,58.3,66.13,49.67,Under-watered
2026-06-13 11:00:00,22.31,25.9,54.34,79.1,48.0,Under-watered
2026-06-13 12:00:00,16.84,25.07,59.81,88.63,47.52,Under-watered
2026-06-13 13:00:00,21.28,26.08,55.04,80.61,51.45,Under-watered
2026-06-13 14:00:00,14.89,24.45,55.23,83.77,50.82,Under-watered
2026-06-13 15:00:00,18.32,28.58,53.94,80.5,50.67,Under-watered
2026-06-13 16:00:00,19.01,25.27,57.74,76.66,51.38,Under-watered
2026-06-13 17:00:00,25.02,24.59,53.32,68.79,49.28,Under-watered
2026-06-13 18:00:00,19.18,23.75,58.91,81.03,49.35,Under-watered
2026-06-13 19:00:00,13.4,26.65,50.47,76.12,53.28,Under-watered
2026-06-13 20:00:00,14.0,26.3,50.6,76.0,49.63,Under-watered
2026-06-13 21:00:00,20.1,24.25,57.75,77.51,51.1,Under-watered
2026-06-13 22:00:00,21.84,25.86,54.65,88.72,50.01,Under-watered
2026-06-13 23:00:00,21.13,22.74,53.18,92.02,47.23,Under-watered
2026-06-14 00:00:00,20.5,25.28,58.56,81.09,46.93,Under-watered
2026-06-14 01:00:00,23.49,25.68,52.57,77.68,49.13,Under-watered
2026-06-14 02:00:00,18.38,27.56,54.2,74.11,51.58,Under-watered
2026-06-14 03:00:00,22.68,23.84,60.6,82.34,51.18,Under-watered
2026-06-14 04:00:00,15.1,23.08,61.16,88.91,51.37,Under-watered
2026-06-14 05:00:00,17.29,23.66,61.29,78.76,48.52,Under-watered
2026-06-14 06:00:00,14.58,23.0,53.87,68.11,52.42,Under-watered
2026-06-14 07:00:00,19.18,27.0,59.92,83.35,48.55,Under-watered
2026-06-14 08:00:00,19.86,27.32,51.2,84.93,50.32,Under-watered
2026-06-14 09:00:00,20.34,25.48,51.37,72.07,49.98,Under-watered
2026-06-14 10:00:00,20.19,26.83,45.6,80.88,49.74,Under-watered
2026-06-14 11:00:00,17.22,25.2,61.69,82.26,52.01,Under-watered
2026-06-14 12:00:00,19.43,24.86,51.54,79.63,48.94,Under-watered
2026-06-14 13:00:00,15.51,24.5,54.49,76.05,47.98,Under-watered
2026-06-14 14:00:00,24.09,24.53,51.36,85.08,50.03,Under-watered
2026-06-14 15:00:00,19.09,22.68,57.78,77.98,49.4,Under-watered
2026-06-14 16:00:00,18.53,25.4,53.5,72.57,55.07,Under-watered
2026-06-14 17:00:00,24.77,24.94,49.78,69.75,51.01,Under-watered
2026-06-14 18:00:00,16.27,26.12,56.77,86.3,49.39,Under-watered
2026-06-14 19:00:00,16.62,25.14,49.27,83.08,48.42,Under-watered
2026-06-14 20:00:00,16.71,24.76,51.65,80.44,47.18,Under-watered
2026-06-14 21:00:00,19.8,23.69,46.57,77.8,48.46,Under-watered
2026-06-14 22:00:00,21.29,25.11,49.3,77.36,50.17,Under-watered
2026-06-14 23:00:00,22.22,26.11,55.71,74.62,52.14,Under-watered
2026-06-15 00:00:00,27.72,23.28,47.14,77.84,51.68,Under-watered
2026-06-15 01:00:00,13.25,25.13,49.08,69.4,50.34,Under-watered
2026-06-15 02:00:00,21.83,25.35,54.99,76.32,49.52,Under-watered
2026-06-15 03:00:00,18.33,23.92,52.83,78.45,50.4,Under-watered
2026-06-15 04:00:00,18.24,24.12,62.97,83.05,49.22,Under-watered
2026-06-15 05:00:00,18.14,25.35,62.34,79.8,52.58,Under-watered
2026-06-15 06:00:00,17.27,23.3,51.53,83.97,49.72,Under-watered
2026-06-15 07:00:00,25.05,25.52,57.23,86.75,49.87,Under-watered
2026-06-15 08:00:00,22.53,23.66,58.0,85.29,46.68,Under-watered
2026-06-15 09:00:00,20.07,26.59,52.61,82.35,49.71,Under-watered
2026-06-15 10:00:00,24.05,28.51,49.02,80.06,51.25,Under-watered
2026-06-15 11:00:00,15.46,23.71,54.95,75.1,48.4,Under-watered
2026-06-15 12:00:00,16.01,25.8,54.31,83.7,48.87,Under-watered
2026-06-15 13:00:00,13.47,23.91,53.26,88.4,51.19,Under-watered
2026-06-15 14:00:00,17.9,26.56,56.77,81.71,47.79,Under-watered
2026-06-15 15:00:00,20.49,23.1,52.0,89.59,51.59,Under-watered
2026-06-15 16:00:00,20.31,25.72,50.39,72.37,49.2,Under-watered
2026-06-15 17:00:00,20.45,23.69,55.44,74.23,49.42,Under-watered
2026-06-15 18:00:00,15.77,24.69,56.54,84.28,48.31,Under-watered
2026-06-15 19:00:00,22.41,23.45,50.29,81.32,50.57,Under-watered
2026-06-15 20:00:00,20.72,26.23,58.71,86.57,53.69,Under-watered
2026-06-15 21:00:00,22.2,23.74,47.92,79.92,51.17,Under-watered
2026-06-15 22:00:00,14.32,25.83,52.69,75.66,48.7,Under-watered
2026-06-15 23:00:00,20.93,24.48,53.97,78.93,51.7,Under-watered
2026-06-16 00:00:00,16.44,24.83,52.46,72.34,49.52,Under-watered
2026-06-16 01:00:00,18.81,25.22,52.74,74.36,52.06,Under-watered
2026-06-16 02:00:00,21.6,23.86,62.48,84.86,51.21,Under-watered
2026-06-16 03:00:00,20.27,25.32,51.6,84.36,45.59,Under-watered
2026-06-16 04:00:00,17.45,27.3,64.76,81.82,48.49,Under-watered
2026-06-16 05:00:00,20.02,23.83,56.75,71.39,51.42,Under-watered
2026-06-16 06:00:00,15.41,26.76,55.37,78.21,50.23,Under-watered
2026-06-16 07:00:00,23.45,27.25,56.9,73.88,48.46,Under-watered
2026-06-16 08:00:00,19.38,23.78,65.12,85.88,49.05,Under-watered
2026-06-16 09:00:00,23.36,22.82,51.03,77.08,47.14,Under-watered
2026-06-16 10:00:00,18.42,25.45,50.52,74.57,49.87,Under-watered
2026-06-16 11:00:00,18.43,24.18,51.98,80.15,53.32,Under-watered
2026-06-16 12:00:00,17.71,27.8,55.13,76.8,51.21,Under-watered
2026-06-16 13:00:00,22.63,25.05,48.1,87.42,53.29,Under-watered
2026-06-16 14:00:00,17.87,23.8,55.09,76.33,51.32,Under-watered
2026-06-16 15:00:00,21.93,23.28,61.77,73.0,51.54,Under-watered
2026-06-16 16:00:00,18.85,26.63,55.61,69.24,52.96,Under-watered
2026-06-16 17:00:00,14.07,24.14,53.83,79.85,50.57,Under-watered
2026-06-16 18:00:00,18.29,25.07,52.53,77.19,49.72,Under-watered
2026-06-16 19:00:00,16.46,26.43,58.59,72.86,51.55,Under-watered
2026-06-16 20:00:00,20.1,24.27,51.7,85.95,52.18,Under-watered
2026-06-16 21:00:00,16.43,24.93,62.39,83.34,49.28,Under-watered
2026-06-16 22:00:00,22.78,24.98,62.73,79.86,48.92,Under-watered
2026-06-16 23:00:00,19.73,26.02,56.03,86.82,50.21,Under-watered
2026-06-17 00:00:00,19.47,25.89,54.95,83.31,51.25,Under-watered
2026-06-17 01:00:00,21.97,24.67,59.12,75.89,51.2,Under-watered
2026-06-17 02:00:00,22.89,25.1,59.38,74.8,47.86,Under-watered
2026-06-17 03:00:00,19.94,24.44,51.78,84.09,52.87,Under-watered
2026-06-17 04:00:00,17.69,22.78,52.89,81.98,49.04,Under-watered
2026-06-17 05:00:00,14.68,25.39,49.71,80.85,49.6,Under-watered
2026-06-17 06:00:00,17.94,27.84,56.64,75.77,48.65,Under-watered
2026-06-17 07:00:00,18.15,23.67,57.67,83.04,54.05,Under-watered
2026-06-17 08:00:00,20.32,23.84,49.6,76.22,50.36,Under-watered
2026-06-17 09:00:00,18.96,23.69,53.18,79.49,48.72,Under-watered
2026-06-17 10:00:00,22.06,26.09,49.61,87.23,51.3,Under-watered
2026-06-17 11:00:00,18.16,25.67,51.4,76.7,51.15,Under-watered
2026-06-17 12:00:00,19.83,24.76,57.2,72.14,49.72,Under-watered
2026-06-17 13:00:00,23.55,23.62,52.07,74.74,51.26,Under-watered
2026-06-17 14:00:00,21.03,25.14,53.8,84.97,48.76,Under-watered
2026-06-17 15:00:00,19.82,22.65,48.49,81.27,49.26,Under-watered
2026-06-17 16:00:00,18.19,25.22,55.75,79.36,46.98,Under-watered
2026-06-17 17:00:00,18.1,26.31,54.82,77.45,48.01,Under-watered
2026-06-17 18:00:00,17.45,23.12,52.08,82.43,52.71,Under-watered
2026-06-17 19:00:00,18.38,22.7,54.24,75.75,52.46,Under-watered
2026-06-17 20:00:00,22.27,27.37,55.72,81.53,50.1,Under-watered
2026-06-17 21:00:00,19.33,24.08,51.74,76.34,52.49,Under-watered
2026-06-17 22:00:00,15.95,26.7,49.09,75.51,49.76,Under-watered
2026-06-17 23:00:00,25.3,24.77,62.22,76.81,49.63,Under-watered
2026-06-18 00:00:00,20.96,24.76,52.47,78.12,50.08,Under-watered
2026-06-18 01:00:00,15.78,25.66,54.61,79.76,49.81,Under-watered
2026-06-18 02:00:00,18.67,23.67,59.04,81.18,49.68,Under-watered
2026-06-18 03:00:00,20.33,25.2,69.12,61.56,51.72,Under-watered
2026-06-18 04:00:00,25.11,24.43,50.02,75.96,50.23,Under-watered
2026-06-18 05:00:00,16.68,23.02,56.8,78.04,51.07,Under-watered
2026-06-18 06:00:00,22.93,25.51,52.17,87.53,51.55,Under-watered
2026-06-18 07:00:00,24.2,24.61,52.84,74.6,50.58,Under-watered
2026-06-18 08:00:00,18.11,24.76,52.12,80.81,48.54,Under-watered
2026-06-18 09:00:00,19.17,23.18,50.5,87.48,47.97,Under-watered
2026-06-18 10:00:00,16.89,27.39,54.83,73.44,50.22,Under-watered
2026-06-18 11:00:00,19.39,26.32,49.1,81.97,49.74,Under-watered
2026-06-18 12:00:00,19.89,26.45,58.79,75.99,50.13,Under-watered
